objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,redshift,redshift_err,class
1237648721757536478,19.64394,17.85381,16.87983,16.40749,16.03596,0.3097148,0.2413277,0.1669494,0.1240613,0.09227879,0.1075818,1.720954e-05,GALAXY
1237648721757536501,19.19483,17.60935,16.7888,16.36827,15.97582,0.3096584,0.2412838,0.166919,0.1240387,0.092262,0.1070964,2.701081e-05,GALAXY
1237648721757536615,22.14989,20.77927,19.02569,18.14667,17.79617,0.2864369,0.2231897,0.1544016,0.1147369,0.0853432,0.4548784,9.244123e-05,GALAXY
1237648721761271932,20.81503,18.91869,17.54023,17.01563,16.61866,0.125695,0.09794068,0.06775491,0.05034916,0.03745052,0.2317006,5.301798e-05,GALAXY
1237648721757537084,23.60461,21.92419,20.07627,19.22477,18.89634,0.2875548,0.2240608,0.1550042,0.1151847,0.08567628,0.4546837,0.0001009461,GALAXY
1237648721757537225,23.46794,22.31173,20.71428,19.68676,19.14999,0.2983175,0.232447,0.1608057,0.1194959,0.088883,0.615898,0.0002475576,GALAXY
1237648721757602493,23.54211,22.25438,20.4859,19.58039,19.00387,0.2841787,0.2214302,0.1531844,0.1138324,0.08467039,0.5323277,9.412078e-05,GALAXY
1237648721757602586,23.81583,21.09515,19.94626,19.16942,18.80237,0.2995542,0.2334106,0.1614724,0.1199913,0.08925147,0.2218563,1.686029e-05,GALAXY
1237648721757602679,22.76328,23.19582,20.52988,19.22481,18.42844,0.3056867,0.238189,0.164778,0.1224477,0.09107862,0.7125966,0.0002263851,GALAXY
1237648721757602715,23.29343,22.41421,20.95089,19.48814,18.82819,0.2836567,0.2210233,0.1529029,0.1136233,0.08451483,0.6786437,0.0002121621,GALAXY
1237648721757667599,19.18489,17.60266,16.82284,16.43307,16.15619,0.2644157,0.2060309,0.1425312,0.105916,0.07878204,0.09403078,2.101505e-05,GALAXY
1237648721757668166,24.91232,22.35354,20.76696,19.758,19.14636,0.2667773,0.2078711,0.1438043,0.106862,0.07948568,0.614879,0.0001346164,GALAXY
1237648721761403028,20.94534,18.8761,17.60413,17.08749,16.70417,0.1360921,0.1060421,0.07335941,0.05451391,0.04054833,0.1846523,3.714776e-05,GALAXY
1237648674511782075,19.78216,18.01185,17.18936,16.79097,16.49963,0.1207308,0.09407262,0.065079,0.04836067,0.03597146,0.08025688,1.882897e-05,GALAXY
1237648674511782394,23.33393,21.94187,20.45347,19.40469,18.89751,0.1088925,0.0848483,0.05869766,0.04361865,0.03244426,0.5005299,0.0001398254,GALAXY
1237648674511913157,20.32957,18.63404,17.59554,17.22294,16.91872,0.1559092,0.1214834,0.08404163,0.06245193,0.04645276,0.09425279,4.158527e-05,GALAXY
1237648674512044132,20.40021,18.62263,17.2326,16.71392,16.37706,0.1188574,0.09261288,0.06406917,0.04761026,0.03541328,0.2121247,4.730046e-05,GALAXY
1237648674512109812,22.311,19.6605,18.06731,17.47286,17.13725,0.1340935,0.1044848,0.07228208,0.05371333,0.03995285,0.2966327,8.203048e-05,GALAXY
1237648674529411358,19.28897,17.2499,16.20603,15.70916,15.33997,0.2951323,0.2299651,0.1590888,0.11822,0.08793398,0.09288901,1.011116e-05,GALAXY
1237648674529476946,18.89587,16.81954,15.80379,15.35104,14.96098,0.2915969,0.2272104,0.1571831,0.1168039,0.08688062,0.09306214,1.695351e-05,GALAXY
1237648722303714053,23.42072,22.20463,20.58031,19.66527,19.29813,0.09097374,0.07088612,0.04903869,0.036441,0.02710541,0.5113112,0.0002464906,GALAXY
1237648722303778845,18.99316,19.25022,17.57193,16.93665,16.52169,0.08571197,0.06678618,0.04620238,0.03433331,0.02553768,0.506213,0.0001502243,GALAXY
1237648722303779113,21.98063,21.29635,20.09018,19.32531,18.94775,0.08732498,0.06804304,0.04707186,0.03497944,0.02601827,0.4498318,8.134365e-05,GALAXY
1237648722303779225,21.94124,20.93944,19.5053,18.75513,18.32775,0.08518583,0.06637622,0.04591877,0.03412256,0.02538092,0.4773968,0.0001064124,GALAXY
1237648722303779347,24.90202,22.05004,20.48794,19.56394,19.04286,0.08594033,0.06696413,0.04632547,0.03442479,0.02560572,0.5078027,0.0001209904,GALAXY
1237648722303779370,22.29365,22.15159,20.45436,19.39479,18.82318,0.08615224,0.06712924,0.0464397,0.03450967,0.02566886,0.5093681,0.0001500325,GALAXY
1237648722303779457,22.00546,21.63932,19.99969,19.20059,18.82508,0.08966392,0.06986552,0.04833264,0.03591633,0.02671515,0.4641576,0.0001762098,GALAXY
1237648722303779491,23.07343,21.58796,19.81888,18.63757,18.20702,0.09329844,0.07269751,0.0502918,0.0373722,0.02779805,0.6249112,0.0001513229,GALAXY
1237648722303779492,24.65961,22.04382,20.65921,19.6959,19.13737,0.09341874,0.07279125,0.05035665,0.03742039,0.02783389,0.6210445,0.0002645598,GALAXY
1237648722303779509,24.85622,21.81268,20.26165,19.47965,18.96507,0.08548509,0.0666094,0.04608008,0.03424244,0.02547008,0.4506992,0.0001536124,GALAXY
1237648722303779867,22.62958,22.5135,20.695,19.67481,19.15377,0.08550084,0.06662168,0.04608857,0.03424875,0.02547478,0.5097888,0.0002612906,GALAXY
1237648722303844700,22.85044,21.7139,20.3925,19.58688,19.24356,0.0856328,0.06672449,0.0461597,0.0343016,0.02551409,0.5087842,0.0001743564,GALAXY
1237648722303844764,24.39866,21.98242,20.44888,19.48549,19.12225,0.08384534,0.06533173,0.04519618,0.03358561,0.02498152,0.5591755,0.0002068401,GALAXY
1237648722303844901,24.98206,22.02786,20.59386,19.62332,19.15463,0.07907797,0.06161702,0.04262637,0.03167596,0.0235611,0.5525673,0.0001874317,GALAXY
1237648722303844938,22.11098,21.69381,20.43257,19.6791,19.48915,0.07648408,0.05959588,0.04122815,0.03063693,0.02278825,0.5307363,0.000225058,GALAXY
1237648722303910224,23.23112,21.64127,19.91413,19.10699,18.65325,0.0794856,0.06193464,0.04284609,0.03183924,0.02368255,0.4809419,0.000133011,GALAXY
1237648722303910261,23.43479,21.99163,20.31543,19.43745,18.9463,0.081016,0.06312712,0.04367105,0.03245227,0.02413853,0.4886676,0.0001671774,GALAXY
1237648722303975635,23.9697,22.13685,20.53394,19.58399,19.08011,0.08003747,0.06236466,0.04314358,0.03206031,0.02384698,0.5700089,0.0001658047,GALAXY
1237648722303975783,23.95018,21.49387,19.96853,19.16887,18.58701,0.07532275,0.05869098,0.04060215,0.03017175,0.02244224,0.4789859,0.0001328149,GALAXY
1237648722303975789,23.00619,22.44676,20.86499,19.87387,19.49169,0.08337934,0.06496862,0.04494499,0.03339894,0.02484268,0.51158,0.0001887117,GALAXY
1237648722303976018,23.959,22.34238,20.74281,19.727,19.41775,0.07270051,0.05664774,0.03918865,0.02912136,0.02166094,0.5061471,0.0001480635,GALAXY
1237648722303976084,23.3787,21.7808,20.08981,19.28762,18.75637,0.07952831,0.06196792,0.04286912,0.03185635,0.02369527,0.4614717,0.0001108864,GALAXY
1237648722303976301,24.60505,23.91275,21.18988,19.93743,19.58817,0.07140281,0.05563659,0.03848913,0.02860155,0.0212743,0.5549806,0.0002521131,GALAXY
1237648722304041090,20.42591,18.46594,17.52673,17.09941,16.79493,0.07588771,0.05913119,0.04090668,0.03039805,0.02261057,0.1030932,2.204588e-05,GALAXY
1237648722304041631,22.6133,21.49563,20.98883,20.91156,20.5379,0.07418068,0.05780109,0.03998652,0.02971427,0.02210196,0.2747933,1.399403e-05,GALAXY
1237648722304106617,18.84376,16.98586,16.06921,15.6477,15.33254,0.08065426,0.06284525,0.04347606,0.03230737,0.02403075,0.07797883,1.405719e-05,GALAXY
1237648722304106654,18.62153,16.72229,15.82913,15.41679,15.06824,0.08128651,0.0633379,0.04381686,0.03256063,0.02421912,0.07795306,1.654553e-05,GALAXY
1237648722304172229,20.33328,18.38942,17.53555,17.1328,16.82225,0.08063938,0.06283366,0.04346804,0.03230141,0.02402631,0.07653059,2.922811e-05,GALAXY
1237648722304172314,19.19524,17.86465,17.10755,16.67946,16.378,0.0866459,0.0675139,0.0467058,0.03470742,0.02581594,0.1231788,8.944648e-06,GALAXY
1237648722304172633,23.69593,22.07,20.34916,19.51593,19.10181,0.07907436,0.0616142,0.04262442,0.03167451,0.02356002,0.5019385,0.0001360991,GALAXY
1237648722304172747,22.71886,22.15131,20.76728,19.8851,19.55694,0.08249963,0.06428315,0.04447079,0.03304656,0.02458057,0.5913528,0.0001227433,GALAXY
1237648722304172866,22.24911,21.77102,20.5916,19.84356,19.56841,0.08211267,0.06398164,0.0442622,0.03289156,0.02446528,0.6036907,0.0001196433,GALAXY
1237648722304173115,23.47217,23.4015,21.59813,20.58968,19.96545,0.08134694,0.06338499,0.04384944,0.03258483,0.02423713,0.5913699,0.0002554033,GALAXY
1237648722304237860,22.71114,20.40593,18.77661,18.22424,17.85774,0.08830553,0.06880707,0.04760041,0.03537221,0.02631042,0.3329056,6.105693e-05,GALAXY
1237648722304238124,24.83936,21.45686,19.83969,18.97177,18.5587,0.08712737,0.06788905,0.04696533,0.03490027,0.02595939,0.4951717,0.0001336434,GALAXY
1237648722304238138,24.96897,22.3919,20.76373,19.63782,19.26208,0.08532491,0.06648459,0.04599373,0.03417827,0.02542235,0.5945517,0.0001734983,GALAXY
1237648722304303397,18.53767,17.43941,17.01981,16.7081,16.5709,0.09095453,0.07087115,0.04902834,0.03643331,0.02709969,0.07714342,5.687478e-06,GALAXY
1237648722304303507,19.46602,18.72032,17.83079,17.33643,17.06739,0.09506947,0.07407749,0.05124646,0.03808162,0.02832573,0.1998285,1.637758e-05,GALAXY
1237648722304303557,22.03446,20.08032,18.48601,17.90164,17.52511,0.08653554,0.06742791,0.04664632,0.03466321,0.02578306,0.3321209,6.926914e-05,GALAXY
1237648722304303594,20.90355,18.55408,17.258,16.76426,16.40467,0.09639847,0.07511304,0.05196285,0.03861397,0.0287217,0.1996435,3.517577e-05,GALAXY
1237648722304303855,22.51812,21.43894,19.88129,19.04948,18.55288,0.09548806,0.07440364,0.0514721,0.03824928,0.02845044,0.4852822,0.0001278599,GALAXY
1237648722304368781,18.20378,17.02874,16.40135,16.04627,15.82339,0.09046605,0.07049053,0.04876503,0.03623764,0.02695415,0.07580867,1.291123e-05,GALAXY
1237648722304368976,22.60844,22.69377,20.68006,19.58041,19.1342,0.08692016,0.0677276,0.04685364,0.03481727,0.02589766,0.6394265,0.0002829946,GALAXY
1237648722304369122,23.32889,22.31849,20.61288,19.47124,19.17969,0.09049764,0.07051515,0.04878205,0.03625029,0.02696356,0.636536,0.0001697957,GALAXY
1237648722304369140,23.41861,21.53319,19.79494,18.88815,18.49498,0.09055025,0.07055614,0.04881041,0.03627137,0.02697923,0.5195426,0.0001044768,GALAXY
1237648722304369515,24.69071,23.13586,21.44136,20.29986,19.8433,0.08910159,0.06942736,0.04802952,0.03569108,0.02654761,0.6410776,0.0002351475,GALAXY
1237648722304434200,22.01433,21.53607,20.73992,19.59149,20.90267,0.08225342,0.0640913,0.04433807,0.03294794,0.02450721,0.6988909,9.779413e-05,GALAXY
1237648722304435127,23.77553,22.81213,21.05878,19.88475,19.40519,0.09326348,0.07267027,0.05027296,0.03735819,0.02778763,0.5720744,0.000147946,GALAXY
1237648722304499850,19.08097,16.97867,16.03858,15.60562,15.27561,0.1011566,0.0788205,0.05452766,0.0405199,0.03013936,0.0855497,1.723119e-05,GALAXY
1237648722304499873,20.17455,18.26059,17.33429,16.90304,16.56883,0.09948112,0.07751501,0.05362453,0.03984877,0.02964017,0.08657988,3.058013e-05,GALAXY
1237648722304499908,20.67659,18.80759,17.66934,17.18228,16.74454,0.09305966,0.07251146,0.05016309,0.03727655,0.02772691,0.1398223,4.895882e-05,GALAXY
1237648722304499918,20.61417,18.65564,17.60568,17.15932,16.79446,0.09384738,0.07312524,0.05058771,0.03759209,0.02796161,0.139797,2.673349e-05,GALAXY
1237648722304500222,22.99562,21.37742,19.98089,18.90849,18.34066,0.09754579,0.07600702,0.0525813,0.03907354,0.02906354,0.5711429,0.0002220649,GALAXY
1237648722304500423,23.3161,21.57591,19.95125,19.12129,18.75629,0.09874073,0.07693812,0.05322543,0.0395522,0.02941957,0.4539187,0.0001393758,GALAXY
1237648722304500429,22.9161,21.63457,19.82289,18.94695,18.49437,0.1074893,0.08375495,0.05794128,0.04305658,0.03202619,0.4979156,0.0001265376,GALAXY
1237648722304565279,19.09122,17.06855,16.1232,15.71519,15.34071,0.08887391,0.06924995,0.04790679,0.03559988,0.02647977,0.0816094,1.741838e-05,GALAXY
1237648721757733115,18.97211,17.60156,16.85036,16.44791,16.1522,0.280772,0.2187756,0.151348,0.1124678,0.08365536,0.07199551,7.997519e-06,GALAXY
1237648721757733597,22.60802,22.08253,20.54803,19.56266,18.90016,0.2815483,0.2193805,0.1517664,0.1127787,0.08388665,0.5447097,0.0001291607,GALAXY
1237648721757733754,23.94643,22.4978,20.88759,20.08365,19.61938,0.2859448,0.2228063,0.1541363,0.1145398,0.08519658,0.4904705,0.0001043137,GALAXY
1237648721757798654,21.10486,19.09605,17.81916,17.32754,16.93716,0.2717378,0.2117363,0.1464782,0.108849,0.08096365,0.2002587,4.121874e-05,GALAXY
1237648721757798846,23.05888,21.64654,19.90629,19.05361,18.60618,0.2710322,0.2111865,0.1460978,0.1085663,0.0807534,0.4818179,0.0001548688,GALAXY
1237648721757798869,23.77916,21.53646,19.92743,19.08954,18.62688,0.2755772,0.2147279,0.1485478,0.1103869,0.08210759,0.5289794,0.0001107061,GALAXY
1237648721757798902,24.31764,22.4969,20.78065,19.73187,19.021,0.2782908,0.2168423,0.1500105,0.1114739,0.0829161,0.5697669,0.0001215217,GALAXY
1237648721757798941,22.8802,22.33631,20.84846,19.92446,19.52347,0.272075,0.211999,0.1466599,0.108984,0.08106411,0.5305314,0.0001181998,GALAXY
1237648721757864130,20.07392,17.91239,16.91483,16.46387,16.16619,0.2695881,0.2100613,0.1453194,0.1079879,0.08032315,0.117737,2.983731e-05,GALAXY
1237648721757864179,18.94695,17.51568,16.80462,16.37475,16.06501,0.2670465,0.2080808,0.1439494,0.1069698,0.07956588,0.09711879,1.124712e-05,GALAXY
1237648721757864399,23.69344,22.60611,21.12278,19.90829,19.4554,0.2630327,0.2049533,0.1417857,0.105362,0.07836997,0.5708217,0.0001317285,GALAXY
1237648721757864459,22.71391,22.30377,20.50447,19.57843,19.34303,0.2670209,0.2080608,0.1439355,0.1069595,0.07955824,0.5297996,0.0002712469,GALAXY
1237648721757864582,23.37267,22.41869,20.70131,19.63239,19.09634,0.2604784,0.202963,0.1404089,0.1043388,0.07760893,0.6284677,9.844811e-05,GALAXY
1237648721757864780,23.86168,22.54819,21.02109,20.11647,19.6861,0.2624077,0.2044663,0.1414488,0.1051116,0.07818374,0.5704488,0.0002320198,GALAXY
1237648721757929485,19.19781,17.50343,16.71339,16.30216,16.01192,0.262192,0.2042983,0.1413326,0.1050253,0.0781195,0.02849584,1.098333e-05,GALAXY
1237648721757929507,19.80351,18.43432,17.49686,16.98096,16.59312,0.2638996,0.2056288,0.142253,0.1057093,0.07862826,0.1305564,9.360927e-06,GALAXY
1237648721757929562,16.60368,15.60907,15.17583,14.97156,14.79663,0.2715,0.211551,0.14635,0.1087537,0.08089279,0.02836903,6.437295e-06,GALAXY
1237648721757929589,18.58104,17.46331,17.08043,16.83519,16.71538,0.2632039,0.2050867,0.141878,0.1054306,0.07842097,0.02863529,8.613424e-06,GALAXY
1237648721757929604,18.98904,17.96065,17.57811,17.35023,17.22526,0.2631789,0.2050672,0.1418646,0.1054206,0.07841355,0.02859859,6.652487e-06,GALAXY
1237648721757929634,19.06468,17.28218,16.4059,15.98734,15.6453,0.2681033,0.2089043,0.144519,0.1073931,0.07988074,0.06544796,2.289247e-05,GALAXY
1237648721757929654,18.72704,17.66169,17.19697,16.88467,16.64874,0.2662619,0.2074695,0.1435264,0.1066555,0.07933211,0.09655832,7.676726e-06,GALAXY
1237648721757929667,20.73811,18.62597,17.41379,16.88156,16.50961,0.2698301,0.2102498,0.1454498,0.1080848,0.08039524,0.1448089,4.529926e-05,GALAXY
1237648721757930134,22.62581,21.69891,20.26796,19.27391,18.77579,0.2678989,0.208745,0.1444088,0.1073112,0.07981984,0.5315215,0.0001048319,GALAXY
1237648721757930137,22.066,21.3797,20.11334,19.33472,18.74662,0.2672023,0.2082022,0.1440333,0.1070322,0.0796123,0.4957289,0.0001145304,GALAXY
1237648721757995234,19.64676,18.37776,17.96601,17.72138,17.56434,0.2695973,0.2100684,0.1453243,0.1079916,0.08032589,0.02876168,7.898296e-06,GALAXY
1237648721757995239,19.19209,17.20153,16.28778,15.84801,15.51164,0.2706765,0.2109093,0.1459061,0.1084239,0.08064742,0.06533257,1.963221e-05,GALAXY
1237648721757995340,19.40037,18.21871,17.83287,17.60822,17.50951,0.2709314,0.2111079,0.1460435,0.1085259,0.08072337,0.02851265,1.462008e-05,GALAXY
1237648721761796219,18.18122,16.31099,15.45325,15.027,14.70166,0.1861631,0.145057,0.1003498,0.07457063,0.05546685,0.04195643,1.297125e-05,GALAXY
1237648721757995595,24.25372,21.79693,19.85697,19.01593,18.56896,0.272476,0.2123115,0.1468761,0.1091447,0.08118359,0.4980091,0.0001214514,GALAXY
1237648721758060655,19.89118,18.46458,17.61571,17.18711,16.83311,0.2784306,0.2169512,0.1500858,0.1115299,0.08295772,0.1192945,1.623198e-05,GALAXY
1237648721758060659,19.96557,18.76388,17.95123,17.52171,17.24129,0.2787088,0.217168,0.1502358,0.1116413,0.08304062,0.2284444,1.180815e-05,GALAXY
1237648721758060702,20.9283,18.69031,17.5942,17.03645,16.56266,0.2845421,0.2217133,0.1533802,0.113978,0.08477866,0.09676842,3.525815e-05,GALAXY
1237648721758060853,23.16169,22.17394,20.44278,19.41223,18.7509,0.2754415,0.2146221,0.1484746,0.1103325,0.08206715,0.5381494,0.0001196739,GALAXY
1237648721758061002,21.90641,22.0636,20.10114,19.16432,18.5008,0.2793869,0.2176964,0.1506014,0.111913,0.08324268,0.6510329,0.0001995285,GALAXY
1237648721758061037,23.99421,22.3843,20.45495,19.54241,18.9225,0.2811246,0.2190504,0.1515381,0.112609,0.08376043,0.4821689,9.025393e-05,GALAXY
1237648721758061091,23.41884,21.9815,20.55737,19.33303,18.57928,0.2827131,0.2202881,0.1523943,0.1132453,0.0842337,0.6569808,0.0003881869,GALAXY
1237648721758061386,22.88445,22.48963,20.81697,19.74195,19.38694,0.2809597,0.2189219,0.1514491,0.1125429,0.08371127,0.5389687,0.0001720565,GALAXY
1237648721758126309,19.49773,17.68575,16.81181,16.39879,16.08268,0.2880518,0.224448,0.1552721,0.1153838,0.08582435,0.07197936,2.331888e-05,GALAXY
1237648721758126382,19.36638,17.87757,17.13775,16.75907,16.52709,0.2855543,0.222502,0.1539258,0.1143834,0.08508024,0.09748447,2.196671e-05,GALAXY
1237648721758191768,19.69239,18.56699,17.9844,17.57481,17.30221,0.289841,0.2258421,0.1562366,0.1161005,0.08635744,0.0723849,7.753772e-06,GALAXY
1237648721758191772,19.37014,17.30812,16.32046,15.85327,15.45707,0.2905203,0.2263715,0.1566027,0.1163726,0.08655984,0.07234825,1.302709e-05,GALAXY
1237648721761927326,21.42219,19.22695,17.75138,17.18253,16.7828,0.1643827,0.1280859,0.0886092,0.06584613,0.04897742,0.2392828,4.813603e-05,GALAXY
1237648721758191792,20.67847,18.7483,17.53062,17.04115,16.68406,0.2910514,0.2267853,0.156889,0.1165854,0.0867181,0.160197,4.665572e-05,GALAXY
1237648721758191809,20.54334,18.53608,17.35204,16.84673,16.44259,0.2903402,0.2262311,0.1565056,0.1163005,0.08650618,0.1499619,3.295958e-05,GALAXY
1237648721758191820,20.74427,18.61261,17.42315,16.93313,16.5712,0.2990751,0.2330373,0.1612141,0.1197994,0.08910873,0.184217,3.673873e-05,GALAXY
1237648721758191841,20.81633,18.97258,17.80903,17.33082,16.97272,0.291016,0.2267577,0.1568699,0.1165712,0.08670752,0.1412457,4.690664e-05,GALAXY
1237648721758191964,19.29484,18.0897,17.59773,17.33928,17.18477,0.2922105,0.2276885,0.1575138,0.1170497,0.08706345,0.03219977,1.021846e-05,GALAXY
1237648721758192207,24.62397,22.37941,20.44715,19.53286,19.01222,0.2984775,0.2325717,0.160892,0.11956,0.08893067,0.4835805,8.574118e-05,GALAXY
1237648721758192235,24.74701,22.19113,20.57615,19.74913,19.29276,0.2987861,0.2328121,0.1610583,0.1196836,0.08902261,0.4832439,9.134109e-05,GALAXY
1237648721758257266,20.94869,18.82736,17.70354,17.20938,16.7686,0.293259,0.2285054,0.158079,0.1174696,0.08737583,0.1173905,4.714099e-05,GALAXY
1237648721758257272,20.72883,18.88138,17.70056,17.20228,16.83462,0.2952217,0.2300348,0.159137,0.1182558,0.08796062,0.1503527,4.215805e-05,GALAXY
1237648721758257290,23.48588,22.15254,20.7787,19.63857,19.32313,0.2968222,0.2312818,0.1599997,0.1188969,0.08843746,0.5895151,0.0001203974,GALAXY
1237648721758257293,18.9308,17.30515,16.50671,16.0921,15.76624,0.2956411,0.2303616,0.159363,0.1184238,0.08808557,0.06571065,1.698025e-05,GALAXY
1237648721758257297,20.45632,18.62899,17.50364,16.98586,16.61893,0.2949244,0.2298031,0.1589767,0.1181368,0.08787204,0.151277,1.933364e-05,GALAXY
1237648721758257313,19.99372,18.52889,17.70492,17.27898,16.92002,0.294157,0.2292052,0.1585631,0.1178294,0.08764339,0.09680837,3.903386e-05,GALAXY
1237648721758257329,19.40918,17.49172,16.47841,15.92742,15.47477,0.2980225,0.2322171,0.1606467,0.1193777,0.08879511,0.06440401,1.886103e-05,GALAXY
1237648721758257579,23.12369,22.56762,20.84101,19.9257,19.40645,0.2954637,0.2302233,0.1592674,0.1183528,0.08803272,0.4994327,0.0001424612,GALAXY
1237648721758257727,23.72429,22.22719,20.48403,19.51834,18.9047,0.2968516,0.2313047,0.1600156,0.1189087,0.08844623,0.5006475,0.0001370551,GALAXY
1237648721758322876,23.20714,22.31533,20.39326,19.45296,18.90147,0.2930303,0.2283272,0.1579557,0.117378,0.08730768,0.4859324,9.671415e-05,GALAXY
1237648721758323068,19.6287,17.88466,16.93319,16.37694,15.92822,0.2939341,0.2290315,0.1584429,0.1177401,0.08757697,0.06610333,1.659391e-05,GALAXY
1237648721758323307,22.94918,21.60131,20.44559,19.42721,19.01479,0.2948892,0.2297757,0.1589577,0.1181226,0.08786155,0.6321664,0.000187095,GALAXY
1237648721758388385,24.5577,22.21616,20.8034,19.88733,19.48625,0.2944416,0.2294269,0.1587165,0.1179434,0.08772819,0.4995219,0.0001361496,GALAXY
